player_id,player_url,player_position,wage,height_cm,weight_kg,bmi,player_age,league_country,final_year_contract,nationality,preferred_foot,body_type,attack_work_rate,defence_work_rate,pace,shooting,passing,dribbling,defending,physic,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_jumping,power_stamina,power_strength,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,minutes_per_match,games_missed,injury,injury_category
277501,https://www.transfermarkt.com/petter-nosa-dahl/profil/spieler/912078,Attacker,800,180,70,21.6,20,Norway,No,Norway,Right,Lean,Medium,Medium,87,48,48,68,25,49,89,86,83,46,83,60,50,48,45,20,51,51,43,65,0,0,none,Low-risk
223779,https://www.transfermarkt.com/damian-szymanski/profil/spieler/259881,Centre-Midfield,1000,185,81,23.67,28,Greece,No,Poland,Right,Normal,High,Medium,72,66,67,70,73,80,71,73,70,70,68,79,86,76,85,75,68,71,48,70,72.97,4,Hamstring injury,Low-risk
263969,https://www.transfermarkt.com/francis-momoh/profil/spieler/690246,Attacker,4000,187,83,23.74,22,Switzerland,Yes,Nigeria,Right,Normal,Medium,Medium,75,58,47,60,25,72,72,78,72,58,55,83,57,82,61,17,59,53,55,58,61.66,0,none,Low-risk
257269,https://www.transfermarkt.com/frederik-elkaer/profil/spieler/578926,Fullback,650,176,74,23.89,22,Norway,No,Denmark,Left,Normal,Medium,Medium,82,41,54,54,48,55,80,83,55,48,55,55,64,52,51,52,52,52,40,45,34.2,0,none,Low-risk
202599,https://www.transfermarkt.com/igor-coronado/profil/spieler/215915,Centre-Midfield,42000,170,68,23.53,31,Brazil,No,Italy,Right,Lean,Medium,Low,81,74,77,83,57,63,91,72,91,71,88,71,83,57,53,59,70,81,76,76,51,0,none,Low-risk
261573,https://www.transfermarkt.com/thomas-kristensen/profil/spieler/698259,Centre-Back,5000,198,85,21.68,21,Italy,No,Denmark,Right,Normal,Medium,Medium,70,26,50,60,66,75,71,69,44,65,65,82,68,81,65,64,28,45,30,70,80.69,0,none,Low-risk
215376,https://www.transfermarkt.com/elio-capradossi/profil/spieler/238947,Centre-Back,9000,185,79,23.08,27,Italy,Yes,Uganda,Right,Lean,Medium,Medium,59,36,55,59,70,68,65,54,66,58,65,71,64,69,72,72,34,45,42,58,0,0,none,Low-risk
264816,https://www.transfermarkt.com/solomon-bonnah/profil/spieler/508637,Fullback,1000,165,60,22.04,19,Austria,No,Netherlands,Right,Normal,Medium,Medium,89,37,50,64,55,51,90,88,92,57,92,47,75,36,60,59,52,48,40,44,47.77,0,none,Low-risk
225523,https://www.transfermarkt.com/inigo-martinez/profil/spieler/158863,Centre-Back,20000,180,70,21.6,32,Spain,No,Spain,Right,Lean,High,Medium,81,62,68,70,69,73,82,81,71,72,73,79,80,71,70,72,71,68,53,64,64.88,15,"Muscle injury,Hamstring injury,Foot injury",High-risk
227667,https://www.transfermarkt.com/isaac-mbenza/profil/spieler/260806,Attacker,10000,187,77,22.02,27,Belgium,No,Belgium,Right,Normal,Medium,High,80,70,70,70,38,66,76,84,74,65,57,78,67,72,47,36,71,68,60,66,61.26,9,"Hamstring muscle injury,Muscle injury",High-risk
239306,https://www.transfermarkt.com/jelle-bataille/profil/spieler/460378,Fullback,14000,180,74,22.84,24,Belgium,No,Belgium,Right,Lean,High,Low,82,53,65,71,63,70,78,86,75,70,74,72,82,63,71,65,63,63,56,66,75.33,6,"Achilles tendon problems,Ankle injury",High-risk
276679,https://www.transfermarkt.com/seydou-traore/profil/spieler/847262,Attacker,800,181,71,21.67,18,Switzerland,No,Cote d'Ivoire,Right,Lean,Medium,Medium,63,50,39,54,20,46,65,61,58,52,66,53,51,50,30,13,49,49,54,51,3,0,none,Low-risk
244415,https://www.transfermarkt.com/thomas-rotter/profil/spieler/119231,Centre-Back,3000,188,78,22.07,31,Austria,Yes,Austria,Right,Normal,Low,Medium,41,37,40,43,65,70,42,40,49,58,61,66,62,75,70,65,25,34,45,64,9.4,0,none,Low-risk
258526,https://www.transfermarkt.com/simon-elisor/profil/spieler/804661,Attacker,6000,186,75,21.68,23,France,No,France,Left,Lean,Medium,Medium,74,66,57,65,36,67,74,74,66,56,61,77,72,69,55,30,65,56,66,55,54.93,0,none,Low-risk
275490,https://www.transfermarkt.com/david-tufekcic/profil/spieler/915537,Attacker,550,176,70,22.6,20,Norway,No,Norway,Left,Lean,High,Medium,68,51,50,55,36,43,70,67,67,42,65,37,42,44,42,32,51,52,52,50,9,0,none,Low-risk
275071,https://www.transfermarkt.com/emre-gokay/profil/spieler/1032864,Attacker,500,181,72,21.98,17,Türkiye,No,Türkiye,Left,Normal,Medium,Low,70,49,51,61,24,43,71,70,73,40,65,46,41,47,33,20,46,49,49,45,18.57,1,Fitness,Low-risk
204915,https://www.transfermarkt.com/kurtis-guthrie/profil/spieler/192656,Attacker,1000,191,70,19.19,30,Scotland,Yes,England,Right,Lean,Medium,Medium,61,59,51,58,40,73,55,66,63,54,58,73,65,81,62,36,58,52,62,57,44.67,0,none,Low-risk
250918,https://www.transfermarkt.com/said-bakari/profil/spieler/524687,Fullback,3000,178,73,23.04,28,Netherlands,No,Comoros,Right,Normal,High,Low,84,57,59,66,58,74,85,83,75,64,72,72,83,73,68,62,62,63,52,63,86.46,0,none,Low-risk
234178,https://www.transfermarkt.com/luis-abram/profil/spieler/330684,Centre-Back,6000,181,78,23.81,28,United States,No,Peru,Left,Normal,Medium,High,65,42,58,60,70,78,63,67,58,68,58,91,79,76,79,70,45,49,35,67,73.43,0,none,Low-risk
258667,https://www.transfermarkt.com/ethan-bristow/profil/spieler/566676,Fullback,1000,188,68,19.24,22,United States,No,St. Kitts & Nevis,Left,Lean,Medium,Low,82,38,56,59,57,71,81,82,56,56,60,76,90,70,50,57,57,53,39,48,0,0,none,Low-risk
202076,https://www.transfermarkt.com/zarek-valentin/profil/spieler/173492,Fullback,2000,183,77,22.99,32,United States,No,Puerto Rico,Right,Normal,High,High,66,42,58,62,63,68,65,67,62,60,65,69,68,69,65,64,52,57,37,61,8.25,0,none,Low-risk
190826,https://www.transfermarkt.com/marc-hornschuh/profil/spieler/45685,Centre-Back,2000,188,82,23.2,32,Switzerland,Yes,Germany,Right,Normal,Medium,Medium,42,43,59,60,65,62,40,43,53,62,49,66,39,74,58,63,50,54,40,65,22.53,0,none,Low-risk
277052,https://www.transfermarkt.com/malachi-boateng/profil/spieler/703475,Centre-Midfield,4000,182,70,21.13,20,Scotland,Yes,England,Right,Lean,Low,Medium,61,43,53,55,62,61,59,62,67,59,63,60,65,62,56,63,42,53,44,58,73.25,0,none,Low-risk
263929,https://www.transfermarkt.com/matteo-cancellieri/profil/spieler/550106,Attacker,22000,180,79,24.38,21,Italy,Yes,Italy,Left,Normal,High,Medium,81,69,69,77,38,63,78,84,83,66,80,72,58,66,59,33,65,65,67,64,49.56,1,Back problems,Low-risk
248342,https://www.transfermarkt.com/torbjorn-heggem/profil/spieler/464469,Centre-Back,650,192,82,22.24,25,Sweden,Yes,Norway,Right,Normal,Medium,Medium,63,37,48,56,61,65,62,64,37,59,52,69,60,70,59,61,38,30,38,60,91.88,0,none,Low-risk
212205,https://www.transfermarkt.com/nikola-storm/profil/spieler/183120,Attacker,15000,178,74,23.36,28,Belgium,No,Belgium,Right,Normal,Medium,Medium,77,73,70,74,36,57,78,77,75,68,72,67,76,57,33,25,72,71,67,76,56.24,14,Cruciate ligament tear,High-risk
278119,https://www.transfermarkt.com/ibou-sane/profil/spieler/1111776,Attacker,1000,180,72,22.22,18,France,No,Senegal,Right,Normal,Medium,Medium,69,62,47,64,22,48,68,70,57,56,66,64,51,52,31,15,56,52,70,54,11.73,0,none,Low-risk
276856,https://www.transfermarkt.com/enes-koc/profil/spieler/909848,Attacker,500,170,65,22.49,18,Austria,Yes,Türkiye,Right,Normal,Medium,Medium,65,46,52,60,39,36,69,61,68,53,75,34,39,32,42,40,48,50,46,51,6.33,0,none,Low-risk
222932,https://www.transfermarkt.com/joel-nouble/profil/spieler/324152,Attacker,3000,193,78,20.94,27,Scotland,Yes,England,Right,Normal,High,Low,77,62,59,71,29,76,74,79,78,66,82,83,66,84,67,24,64,67,60,55,79.2,0,none,Low-risk
188567,https://www.transfermarkt.com/pierre-emerick-aubameyang/profil/spieler/58864,Attacker,51000,187,80,22.88,34,France,No,Gabon,Right,Unique,High,Low,83,81,72,77,35,64,77,87,71,79,67,84,62,71,43,44,82,71,81,79,78.53,0,none,Low-risk
238756,https://www.transfermarkt.com/jorgen-strand-larsen/profil/spieler/429983,Attacker,18000,193,79,21.21,23,Spain,No,Norway,Right,Lean,High,Medium,77,72,56,67,32,82,73,80,66,72,60,88,84,85,72,26,75,64,58,72,74.41,1,Hamstring injury,Low-risk
213377,https://www.transfermarkt.com/hazaa-al-hazaa/profil/spieler/270375,Attacker,4000,175,65,21.22,31,Saudi Arabia,Yes,Saudi Arabia,Right,Normal,Medium,Low,66,60,45,58,21,57,68,65,65,55,62,78,56,61,43,14,59,51,61,51,25,0,none,Low-risk
210864,https://www.transfermarkt.com/elseid-hysaj/profil/spieler/200056,Fullback,40000,182,70,21.13,29,Italy,No,Albania,Right,Normal,Medium,Medium,75,51,66,73,73,70,73,77,74,74,69,73,74,65,79,74,63,59,40,74,55.87,2,Ankle injury,Low-risk
239782,https://www.transfermarkt.com/bryan-acosta/profil/spieler/314853,Centre-Midfield,6000,175,80,26.12,29,Türkiye,Yes,Honduras,Right,Normal,High,High,82,68,69,68,66,82,79,84,79,68,87,83,85,79,86,68,67,73,62,68,41,0,none,Low-risk
190962,https://www.transfermarkt.com/tom-aldred/profil/spieler/95076,Centre-Back,2000,188,84,23.77,32,Australia,Yes,Scotland,Right,Normal,Medium,Medium,41,33,46,48,65,82,37,45,45,63,55,71,73,88,80,65,31,40,40,59,90,2,Calf stiffness,Low-risk
271644,https://www.transfermarkt.com/adam-vlkanova/profil/spieler/281906,Centre-Midfield,1000,169,62,21.71,28,Czech Republic,No,Czech Republic,Right,Lean,High,Medium,79,66,72,76,33,50,82,76,88,68,85,53,63,42,52,22,70,74,54,73,39.72,0,none,Low-risk
257319,https://www.transfermarkt.com/alan-virginius/profil/spieler/654415,Attacker,9000,175,65,21.22,20,France,No,France,Right,Lean,Medium,Medium,90,59,59,71,27,39,90,90,87,60,73,61,49,35,30,22,65,61,54,58,31.2,0,none,Low-risk
276561,https://www.transfermarkt.com/daniel-bennie/profil/spieler/1104713,Attacker,500,183,75,22.4,17,Australia,Yes,Australia,Right,Lean,Medium,Medium,73,49,38,54,16,51,74,72,70,46,70,58,53,56,33,10,46,40,61,47,77.64,0,none,Low-risk
235884,https://www.transfermarkt.com/oscar-krusnell/profil/spieler/344693,Fullback,750,183,70,20.9,25,Norway,No,Sweden,Left,Lean,Medium,High,78,37,53,58,56,60,76,80,62,58,59,65,66,58,54,56,55,51,45,56,68.9,0,none,Low-risk
207566,https://www.transfermarkt.com/william-carvalho/profil/spieler/100131,Centre-Midfield,30000,187,79,22.59,31,Spain,No,Portugal,Right,Normal,High,Medium,45,68,78,76,76,84,46,44,45,75,42,75,81,90,76,80,73,83,60,86,42.1,0,none,Low-risk
251994,https://www.transfermarkt.com/tiago-esgaio/profil/spieler/581121,Fullback,9000,175,72,23.51,27,Portugal,Yes,Portugal,Right,Normal,High,Medium,68,55,64,67,69,62,71,66,66,71,74,72,75,51,72,68,60,64,61,71,84.11,0,none,Low-risk
272927,https://www.transfermarkt.com/theo-bergvall/profil/spieler/1020507,Fullback,500,186,75,21.68,19,Sweden,No,Sweden,Right,Normal,Medium,Medium,79,41,53,57,52,59,77,80,63,48,59,65,64,59,50,51,55,52,35,54,30.25,0,none,Low-risk
187598,https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441,Centre-Back,51000,185,75,21.91,32,Italy,Yes,Italy,Right,Normal,Medium,High,67,52,59,65,82,82,64,70,61,80,66,87,82,82,82,81,40,50,64,86,53.58,18,"Overstretching,muscular problems",High-risk
242453,https://www.transfermarkt.com/sepp-van-den-berg/profil/spieler/541231,Centre-Back,38000,192,87,23.6,21,Germany,Yes,Netherlands,Right,Normal,Medium,Medium,66,34,62,64,72,73,52,77,56,69,52,72,69,76,70,71,52,62,40,64,82.29,0,none,Low-risk
276009,https://www.transfermarkt.com/mischa-eberhard/profil/spieler/507339,Centre-Midfield,1000,173,70,23.39,21,Switzerland,No,Switzerland,Right,Normal,Medium,Medium,66,44,53,61,48,47,67,66,64,53,73,46,55,42,52,47,54,53,49,49,35,0,none,Low-risk
189712,https://www.transfermarkt.com/kevin-strootman/profil/spieler/68864,Centre-Midfield,20000,186,78,22.55,33,Italy,Yes,Netherlands,Left,Normal,Low,Medium,45,67,72,70,71,76,42,48,57,67,66,68,75,76,80,75,69,70,72,74,46.28,5,muscular problems,Low-risk
268375,https://www.transfermarkt.com/fredrik-sjovold/profil/spieler/912959,Fullback,700,168,62,21.97,20,Norway,No,Norway,Right,Normal,Medium,Medium,63,48,60,63,57,56,66,61,75,59,71,55,65,51,55,59,58,59,39,58,55.15,0,none,Low-risk
244259,https://www.transfermarkt.com/sadegh-moharrami/profil/spieler/294778,Fullback,550,174,71,23.45,27,Croatia,No,Iran,Right,Normal,High,High,83,30,57,66,65,58,85,81,75,62,84,65,77,47,61,68,55,57,38,56,72.42,27,Cruciate ligament injury,High-risk
242418,https://www.transfermarkt.com/tariq-lamptey/profil/spieler/504148,Fullback,49000,163,62,23.34,22,England,No,Ghana,Right,Normal,High,Medium,85,44,66,77,70,51,90,81,85,73,95,60,61,35,75,71,55,59,40,73,51.92,0,none,Low-risk
192991,https://www.transfermarkt.com/cenk-tosun/profil/spieler/45671,Attacker,26000,183,78,23.29,32,Türkiye,Yes,Türkiye,Right,Normal,Medium,Low,66,77,67,72,36,72,65,67,66,77,66,81,67,72,75,31,78,65,78,74,53.34,3,Hamstring strain,Low-risk
229707,https://www.transfermarkt.com/jonathan-lewis/profil/spieler/479610,Attacker,3000,170,68,23.53,27,United States,Yes,United States,Right,Normal,High,Low,77,65,59,72,29,57,77,77,80,53,81,66,57,59,52,18,62,54,53,65,14.08,0,none,Low-risk
247322,https://www.transfermarkt.com/tate-schmitt/profil/spieler/637658,Fullback,1000,180,73,22.53,27,United States,No,United States,Left,Normal,High,Medium,68,61,53,65,54,66,65,71,66,62,63,65,68,70,56,49,63,55,54,56,31.24,0,none,Low-risk
229476,https://www.transfermarkt.com/waldemar-anton/profil/spieler/193004,Centre-Back,21000,189,86,24.08,26,Germany,No,Germany,Right,Normal,Medium,Medium,67,46,59,65,75,82,55,77,62,71,57,80,85,83,76,72,52,52,48,74,87.78,0,none,Low-risk
237640,https://www.transfermarkt.com/nedim-bajrami/profil/spieler/390177,Centre-Midfield,14000,179,68,21.22,24,Italy,No,Albania,Right,Lean,Medium,Low,74,68,72,76,59,66,74,74,78,70,70,67,72,63,67,56,75,76,69,68,48.32,1,Ankle problems,Low-risk
231227,https://www.transfermarkt.com/niklas-dorsch/profil/spieler/251302,Centre-Midfield,23000,175,76,24.82,25,Germany,No,Germany,Right,Normal,Medium,Medium,66,72,74,78,72,73,74,60,80,75,84,74,76,69,78,71,64,74,62,73,65.86,7,"Foot injury,Groin injury",High-risk
239845,https://www.transfermarkt.com/konstantinos-galanopoulos/profil/spieler/370885,Centre-Midfield,750,172,72,24.34,25,Greece,Yes,Greece,Right,Normal,High,Medium,74,69,68,71,69,71,75,73,72,67,75,74,75,67,75,69,70,68,49,64,32.21,0,none,Low-risk
266344,https://www.transfermarkt.com/tega-ikoba/profil/spieler/797423,Attacker,850,193,89,23.89,20,United States,Yes,United States,Right,Lean,Medium,Medium,73,50,34,44,21,63,66,79,48,46,39,75,35,80,50,16,54,44,57,48,0,0,none,Low-risk
223402,https://www.transfermarkt.com/emre-tasdemir/profil/spieler/204201,Fullback,3000,176,70,22.6,27,Türkiye,No,Türkiye,Left,Lean,Medium,Medium,72,58,61,64,59,53,73,71,70,63,73,56,55,47,64,61,63,59,50,62,43.08,3,"Fitness,Fitness",Low-risk
224718,https://www.transfermarkt.com/taylan-antalyali/profil/spieler/204176,Centre-Midfield,18000,180,71,21.91,28,Türkiye,Yes,Türkiye,Right,Normal,Medium,High,67,64,67,67,68,73,65,68,65,70,66,64,85,70,70,73,66,66,65,67,68.38,12,"Muscle injury,Fitness,Torn lateral ankle ligament",High-risk
255531,https://www.transfermarkt.com/sultan-faqihi/profil/spieler/921134,Fullback,3000,175,67,21.88,28,Saudi Arabia,No,Saudi Arabia,Right,Lean,Medium,High,72,42,48,52,54,61,70,73,60,52,77,55,64,61,60,55,45,42,34,46,46.95,0,none,Low-risk
268402,https://www.transfermarkt.com/dennis-gjengaar/profil/spieler/670111,Attacker,600,177,75,23.94,20,United States,Yes,Norway,Right,Normal,Medium,High,84,50,51,61,51,61,85,83,80,53,80,64,69,60,55,52,56,52,37,52,33.67,0,none,Low-risk
247131,https://www.transfermarkt.com/alfonso-espino/profil/spieler/311044,Fullback,21000,172,71,24,31,Spain,No,Uruguay,Left,Stocky,High,Medium,87,63,68,73,75,82,88,86,73,66,77,84,90,78,81,80,70,60,51,69,80.24,0,none,Low-risk
271683,https://www.transfermarkt.com/marko-milovanovic/profil/spieler/845568,Attacker,7000,196,85,22.13,19,Spain,No,Serbia,Right,Normal,High,Low,57,69,47,66,21,62,52,61,59,67,42,72,56,76,31,18,66,44,58,48,30.67,7,Knee injury,High-risk
243849,https://www.transfermarkt.com/paris-maghoma/profil/spieler/470596,Centre-Midfield,10000,178,74,23.36,22,England,Yes,England,Right,Lean,Medium,Medium,67,54,62,66,60,68,71,64,71,62,76,63,72,66,70,58,55,64,51,64,0,0,none,Low-risk
221479,https://www.transfermarkt.com/dominic-calvert-lewin/profil/spieler/306024,Attacker,44000,187,71,20.3,26,England,No,England,Right,Unique,High,Medium,78,75,64,72,39,76,69,85,66,76,64,91,62,82,76,35,77,64,77,75,69.21,1,Fitness,Low-risk
260931,https://www.transfermarkt.com/zeno-van-den-bosch/profil/spieler/738774,Centre-Back,3000,191,81,22.2,19,Belgium,No,Belgium,Right,Lean,Medium,High,59,25,56,48,65,59,56,62,51,62,49,67,35,70,60,61,23,52,33,58,64.87,0,none,Low-risk
236918,https://www.transfermarkt.com/anders-dreyer/profil/spieler/342389,Attacker,23000,174,69,22.79,25,Belgium,No,Denmark,Left,Stocky,Medium,Medium,78,73,70,76,36,63,83,73,87,72,87,65,77,58,57,29,74,70,65,73,81.13,2,Hamstring injury,Low-risk
262098,https://www.transfermarkt.com/shayne-pattynama/profil/spieler/409335,Fullback,1000,180,78,24.07,24,Belgium,No,Indonesia,Left,Normal,High,Medium,74,54,60,60,56,68,75,74,67,55,63,68,76,67,60,53,63,61,41,58,44.83,0,none,Low-risk
250789,https://www.transfermarkt.com/dilane-bakwa/profil/spieler/540664,Attacker,9000,179,77,24.03,20,France,No,France,Right,Normal,Medium,Medium,86,62,62,71,30,62,81,90,80,64,71,66,74,69,30,35,63,66,59,65,69.86,0,none,Low-risk
244692,https://www.transfermarkt.com/jacob-christensen/profil/spieler/515017,Centre-Midfield,11000,178,65,20.52,22,Germany,No,Denmark,Right,Lean,Medium,High,69,56,68,70,67,70,69,69,74,67,78,63,78,68,67,69,60,69,48,72,33.75,11,"Fitness,Knee injury",High-risk
247009,https://www.transfermarkt.com/vetle-dragsnes/profil/spieler/320046,Fullback,7000,187,82,23.45,29,Belgium,No,Norway,Right,Normal,Medium,Medium,81,53,59,63,63,75,80,82,69,64,66,80,88,75,58,63,56,56,48,59,79.55,0,none,Low-risk
246385,https://www.transfermarkt.com/adi-nalic/profil/spieler/332875,Centre-Midfield,2000,190,83,22.99,25,Netherlands,Yes,Bosnia-Herzegovina,Right,Lean,High,Medium,79,66,58,69,43,70,78,79,74,63,51,68,81,70,59,47,62,64,52,65,30.14,0,none,Low-risk
206104,https://www.transfermarkt.com/serdar-dursun/profil/spieler/80059,Attacker,22000,190,80,22.16,31,Türkiye,Yes,Türkiye,Right,Normal,Medium,Medium,56,74,61,69,40,75,53,58,65,71,54,72,72,76,76,31,76,57,77,72,26.36,0,none,Low-risk
257959,https://www.transfermarkt.com/david-min/profil/spieler/604813,Attacker,2000,188,78,22.07,24,Netherlands,No,Netherlands,Right,Lean,High,Medium,79,62,52,53,25,65,78,79,54,56,66,84,56,77,41,18,59,56,66,54,57,0,none,Low-risk
269691,https://www.transfermarkt.com/joe-taylor/profil/spieler/944551,Attacker,6000,182,78,23.55,20,England,Yes,Wales,Right,Normal,High,Medium,68,58,41,53,29,57,64,72,69,56,61,62,57,66,33,39,59,41,59,59,0,0,none,Low-risk
243350,https://www.transfermarkt.com/felix-agu/profil/spieler/393512,Fullback,11000,180,67,20.68,23,Germany,No,Germany,Right,Lean,Medium,Medium,83,47,61,74,62,58,87,79,86,70,85,70,74,45,65,64,64,65,40,62,67.67,0,none,Low-risk
203264,https://www.transfermarkt.com/scott-wootton/profil/spieler/128262,Centre-Back,950,188,78,22.07,31,Australia,No,England,Right,Normal,Low,Medium,50,29,47,52,60,75,45,54,49,54,53,72,68,84,63,60,43,49,37,48,91.03,0,none,Low-risk
257191,https://www.transfermarkt.com/anton-stach/profil/spieler/344069,Centre-Midfield,27000,194,88,23.38,24,Germany,No,Germany,Right,Normal,High,High,72,67,74,71,74,79,70,73,62,76,44,86,79,81,73,85,74,76,51,68,75.5,0,none,Low-risk
234943,https://www.transfermarkt.com/florian-neuhaus/profil/spieler/278332,Centre-Midfield,34000,185,77,22.5,26,Germany,No,Germany,Right,Lean,Medium,Medium,67,72,78,79,67,69,64,69,77,77,78,66,81,66,60,72,71,80,53,76,48.69,2,"muscular problems,Achilles heel problems,muscular problems,strain",Low-risk
229851,https://www.transfermarkt.com/ali-al-bulayhi/profil/spieler/229877,Centre-Back,21000,181,77,23.5,33,Saudi Arabia,Yes,Saudi Arabia,Left,Normal,Medium,High,47,38,43,45,70,84,49,45,36,70,65,82,81,84,87,69,36,30,40,57,86.04,0,none,Low-risk
263571,https://www.transfermarkt.com/festy-ebosele/profil/spieler/586756,Fullback,5000,180,75,23.15,20,Italy,No,Ireland,Right,Normal,High,Medium,91,45,57,73,57,76,94,89,84,62,79,75,80,76,70,60,60,58,37,64,55.41,0,none,Low-risk
197831,https://www.transfermarkt.com/jason-davidson/profil/spieler/137669,Centre-Back,3000,180,72,22.22,32,Belgium,Yes,Australia,Left,Normal,High,Medium,61,51,62,64,60,69,67,56,66,62,68,70,78,65,66,58,61,58,44,60,83.87,1,Ankle injury,Low-risk
261444,https://www.transfermarkt.com/aliou-balde/profil/spieler/666977,Attacker,12000,170,59,20.42,20,France,No,Guinea,Right,Lean,Medium,Medium,90,61,58,71,32,53,89,91,87,57,91,60,48,57,46,32,59,60,51,65,11,0,none,Low-risk
247360,https://www.transfermarkt.com/leonidas-stergiou/profil/spieler/507345,Centre-Back,5000,180,75,23.15,21,Germany,Yes,Switzerland,Right,Normal,Low,Medium,84,32,54,52,70,77,84,84,77,70,72,85,80,77,69,72,39,52,39,60,34.78,0,none,Low-risk
266518,https://www.transfermarkt.com/niko-tsakiris/profil/spieler/973420,Centre-Midfield,500,178,70,22.09,19,United States,No,United States,Left,Lean,High,Medium,67,34,54,62,32,48,68,67,70,38,73,43,42,54,43,42,48,60,31,38,67.17,0,none,Low-risk
264349,https://www.transfermarkt.com/james-mcatee/profil/spieler/583199,Centre-Midfield,37000,180,72,22.22,20,England,Yes,England,Left,Lean,High,Medium,72,63,66,73,41,60,75,69,72,68,53,60,69,62,43,33,64,66,58,65,1,0,none,Low-risk
275096,https://www.transfermarkt.com/pontus-carlsson/profil/spieler/931837,Centre-Midfield,500,172,62,20.96,19,Sweden,Yes,Sweden,Right,Normal,Medium,Medium,66,39,52,57,39,42,65,67,71,48,74,34,53,39,40,38,48,54,32,52,14,0,none,Low-risk
